population;cohort;site;sex;id;group;Rx(ppm);age_initiation(mo);status;dead;age(days)
UM-HET3;C2010;TJL;f;JL06298;Control;0;NA;dead;1;707
UM-HET3;C2010;TJL;f;JL06299;Control;0;NA;dead;1;763
UM-HET3;C2010;TJL;f;JL06300;Control;0;NA;dead;1;798
UM-HET3;C2010;TJL;f;JL06315;Control;0;NA;dead;1;656
UM-HET3;C2010;TJL;f;JL06316;Control;0;NA;dead;1;1102
UM-HET3;C2010;TJL;f;JL06317;Control;0;NA;dead;1;749
UM-HET3;C2010;TJL;f;JL06318;Control;0;NA;dead;1;837
UM-HET3;C2010;TJL;f;JL06395;Control;0;NA;removed;0;655
UM-HET3;C2010;TJL;f;JL06396;Control;0;NA;removed;0;1076
UM-HET3;C2010;TJL;f;JL06397;Control;0;NA;removed;0;665
UM-HET3;C2010;TJL;f;JL06398;Control;0;NA;removed;0;761
UM-HET3;C2010;TJL;f;JL06412;Control;0;NA;dead;1;825
UM-HET3;C2010;TJL;f;JL06413;Control;0;NA;dead;1;959
UM-HET3;C2010;TJL;f;JL06414;Control;0;NA;dead;1;917
UM-HET3;C2010;TJL;f;JL06415;Control;0;NA;dead;1;1044
UM-HET3;C2010;TJL;f;JL06417;Control;0;NA;dead;1;799
UM-HET3;C2010;TJL;f;JL06418;Control;0;NA;dead;1;833
UM-HET3;C2010;TJL;f;JL06419;Control;0;NA;dead;1;1028
UM-HET3;C2010;TJL;f;JL06424;Control;0;NA;dead;1;967
UM-HET3;C2010;TJL;f;JL06425;Control;0;NA;dead;1;909
UM-HET3;C2010;TJL;f;JL06426;Control;0;NA;dead;1;825
UM-HET3;C2010;TJL;f;JL06427;Control;0;NA;dead;1;609
UM-HET3;C2010;TJL;f;JL06428;Control;0;NA;dead;1;869
UM-HET3;C2010;TJL;f;JL06429;Control;0;NA;dead;1;871
UM-HET3;C2010;TJL;f;JL06430;Control;0;NA;dead;1;673
UM-HET3;C2010;TJL;f;JL06431;Control;0;NA;dead;1;820
UM-HET3;C2010;TJL;f;JL06467;Control;0;NA;dead;1;1158
UM-HET3;C2010;TJL;f;JL06468;Control;0;NA;dead;1;1069
UM-HET3;C2010;TJL;f;JL06469;Control;0;NA;dead;1;739
UM-HET3;C2010;TJL;f;JL06470;Control;0;NA;dead;1;844
UM-HET3;C2010;TJL;f;JL06585;Control;0;NA;dead;1;975
UM-HET3;C2010;TJL;f;JL06586;Control;0;NA;dead;1;721
UM-HET3;C2010;TJL;f;JL06587;Control;0;NA;dead;1;609
UM-HET3;C2010;TJL;f;JL06588;Control;0;NA;dead;1;969
UM-HET3;C2010;TJL;f;JLO6416;Control;0;NA;dead;1;946
UM-HET3;C2010;UM;f;UM29792;Control;0;NA;dead;1;584
UM-HET3;C2010;UM;f;UM29799;Control;0;NA;dead;1;652
UM-HET3;C2010;UM;f;UM29806;Control;0;NA;dead;1;829
UM-HET3;C2010;UM;f;UM29813;Control;0;NA;dead;1;679
UM-HET3;C2010;UM;f;UM30016;Control;0;NA;dead;1;850
UM-HET3;C2010;UM;f;UM30023;Control;0;NA;dead;1;824
UM-HET3;C2010;UM;f;UM30030;Control;0;NA;dead;1;1000
UM-HET3;C2010;UM;f;UM30037;Control;0;NA;dead;1;1051
UM-HET3;C2010;UM;f;UM30275;Control;0;NA;dead;1;1051
UM-HET3;C2010;UM;f;UM30282;Control;0;NA;dead;1;216
UM-HET3;C2010;UM;f;UM30289;Control;0;NA;dead;1;774
UM-HET3;C2010;UM;f;UM30296;Control;0;NA;dead;1;498
UM-HET3;C2010;UM;f;UM30485;Control;0;NA;dead;1;1164
UM-HET3;C2010;UM;f;UM30492;Control;0;NA;dead;1;859
UM-HET3;C2010;UM;f;UM30499;Control;0;NA;dead;1;1051
UM-HET3;C2010;UM;f;UM30506;Control;0;NA;dead;1;754
UM-HET3;C2010;UM;f;UM30646;Control;0;NA;dead;1;1033
UM-HET3;C2010;UM;f;UM30653;Control;0;NA;dead;1;1022
UM-HET3;C2010;UM;f;UM30660;Control;0;NA;dead;1;1077
UM-HET3;C2010;UM;f;UM30667;Control;0;NA;dead;1;965
UM-HET3;C2010;UM;f;UM30856;Control;0;NA;dead;1;834
UM-HET3;C2010;UM;f;UM30863;Control;0;NA;dead;1;823
UM-HET3;C2010;UM;f;UM30870;Control;0;NA;dead;1;1043
UM-HET3;C2010;UM;f;UM30877;Control;0;NA;dead;1;1171
UM-HET3;C2010;UM;f;UM30968;Control;0;NA;dead;1;894
UM-HET3;C2010;UM;f;UM30975;Control;0;NA;dead;1;902
UM-HET3;C2010;UM;f;UM30982;Control;0;NA;dead;1;1004
UM-HET3;C2010;UM;f;UM30989;Control;0;NA;dead;1;887
UM-HET3;C2010;UM;f;UM30996;Control;0;NA;dead;1;825
UM-HET3;C2010;UM;f;UM31003;Control;0;NA;dead;1;970
UM-HET3;C2010;UM;f;UM31010;Control;0;NA;dead;1;711
UM-HET3;C2010;UM;f;UM31017;Control;0;NA;dead;1;776
UM-HET3;C2010;UM;f;UM31066;Control;0;NA;dead;1;850
UM-HET3;C2010;UM;f;UM31073;Control;0;NA;dead;1;740
UM-HET3;C2010;UM;f;UM31080;Control;0;NA;dead;1;1066
UM-HET3;C2010;UM;f;UM31087;Control;0;NA;dead;1;802
UM-HET3;C2010;UM;f;UM31248;Control;0;NA;dead;1;1094
UM-HET3;C2010;UM;f;UM31255;Control;0;NA;removed;0;638
UM-HET3;C2010;UM;f;UM31262;Control;0;NA;removed;0;638
UM-HET3;C2010;UM;f;UM31269;Control;0;NA;dead;1;515
UM-HET3;C2010;UM;f;UM31388;Control;0;NA;dead;1;1063
UM-HET3;C2010;UM;f;UM31395;Control;0;NA;dead;1;194
UM-HET3;C2010;UM;f;UM31402;Control;0;NA;removed;0;43
UM-HET3;C2010;UM;f;UM31409;Control;0;NA;dead;1;529
UM-HET3;C2010;UM;f;UM31500;Control;0;NA;dead;1;961
UM-HET3;C2010;UM;f;UM31507;Control;0;NA;dead;1;1112
UM-HET3;C2010;UM;f;UM31514;Control;0;NA;dead;1;919
UM-HET3;C2010;UM;f;UM31521;Control;0;NA;dead;1;1121
UM-HET3;C2010;UM;f;UM31549;Control;0;NA;dead;1;1058
UM-HET3;C2010;UM;f;UM31556;Control;0;NA;dead;1;991
UM-HET3;C2010;UM;f;UM31563;Control;0;NA;dead;1;971
UM-HET3;C2010;UM;f;UM31570;Control;0;NA;dead;1;1068
UM-HET3;C2010;UM;f;UM31598;Control;0;NA;dead;1;1034
UM-HET3;C2010;UM;f;UM31605;Control;0;NA;dead;1;832
UM-HET3;C2010;UM;f;UM31612;Control;0;NA;dead;1;671
UM-HET3;C2010;UM;f;UM31619;Control;0;NA;dead;1;902
UM-HET3;C2010;UM;f;UM31738;Control;0;NA;dead;1;820
UM-HET3;C2010;UM;f;UM31745;Control;0;NA;dead;1;887
UM-HET3;C2010;UM;f;UM31752;Control;0;NA;dead;1;837
UM-HET3;C2010;UM;f;UM31759;Control;0;NA;dead;1;797
UM-HET3;C2010;UM;f;UM31864;Control;0;NA;dead;1;821
UM-HET3;C2010;UM;f;UM31871;Control;0;NA;dead;1;1022
UM-HET3;C2010;UM;f;UM31878;Control;0;NA;dead;1;946
UM-HET3;C2010;UM;f;UM31885;Control;0;NA;dead;1;1165
UM-HET3;C2010;UM;f;UM32032;Control;0;NA;dead;1;664
UM-HET3;C2010;UM;f;UM32039;Control;0;NA;dead;1;1081
UM-HET3;C2010;UM;f;UM32046;Control;0;NA;dead;1;1084
UM-HET3;C2010;UM;f;UM32053;Control;0;NA;dead;1;994
UM-HET3;C2010;UM;f;UM32060;Control;0;NA;dead;1;1255
UM-HET3;C2010;UM;f;UM32067;Control;0;NA;dead;1;897
UM-HET3;C2010;UM;f;UM32074;Control;0;NA;dead;1;1095
UM-HET3;C2010;UM;f;UM32081;Control;0;NA;dead;1;414
UM-HET3;C2010;UM;f;UM32977;Control;0;NA;dead;1;1210
UM-HET3;C2010;UM;f;UM32984;Control;0;NA;dead;1;1182
UM-HET3;C2010;UM;f;UM32991;Control;0;NA;dead;1;1093
UM-HET3;C2010;UM;f;UM32998;Control;0;NA;dead;1;840
UM-HET3;C2010;UM;f;UM33292;Control;0;NA;dead;1;942
UM-HET3;C2010;UM;f;UM33299;Control;0;NA;dead;1;1066
UM-HET3;C2010;UM;f;UM33306;Control;0;NA;dead;1;1084
UM-HET3;C2010;UM;f;UM33313;Control;0;NA;dead;1;687
UM-HET3;C2010;UM;f;UM33362;Control;0;NA;dead;1;713
UM-HET3;C2010;UM;f;UM33369;Control;0;NA;removed;0;1158
UM-HET3;C2010;UM;f;UM33376;Control;0;NA;dead;1;913
UM-HET3;C2010;UM;f;UM33383;Control;0;NA;dead;1;1190
UM-HET3;C2010;UM;f;UM33649;Control;0;NA;dead;1;765
UM-HET3;C2010;UM;f;UM33656;Control;0;NA;dead;1;887
UM-HET3;C2010;UM;f;UM33663;Control;0;NA;dead;1;1066
UM-HET3;C2010;UM;f;UM33670;Control;0;NA;dead;1;1138
UM-HET3;C2010;UM;f;UM33789;Control;0;NA;dead;1;1038
UM-HET3;C2010;UM;f;UM33796;Control;0;NA;dead;1;991
UM-HET3;C2010;UM;f;UM33803;Control;0;NA;dead;1;1132
UM-HET3;C2010;UM;f;UM33810;Control;0;NA;dead;1;769
UM-HET3;C2010;UT;f;UT04305;Control;0;NA;dead;1;680
UM-HET3;C2010;UT;f;UT04306;Control;0;NA;dead;1;656
UM-HET3;C2010;UT;f;UT04307;Control;0;NA;dead;1;923
UM-HET3;C2010;UT;f;UT04308;Control;0;NA;dead;1;761
UM-HET3;C2010;UT;f;UT04325;Control;0;NA;dead;1;1100
UM-HET3;C2010;UT;f;UT04326;Control;0;NA;dead;1;882
UM-HET3;C2010;UT;f;UT04327;Control;0;NA;dead;1;628
UM-HET3;C2010;UT;f;UT04328;Control;0;NA;dead;1;807
UM-HET3;C2010;UT;f;UT04329;Control;0;NA;dead;1;1181
UM-HET3;C2010;UT;f;UT04330;Control;0;NA;dead;1;953
UM-HET3;C2010;UT;f;UT04331;Control;0;NA;dead;1;1057
UM-HET3;C2010;UT;f;UT04332;Control;0;NA;dead;1;458
UM-HET3;C2010;UT;f;UT04343;Control;0;NA;dead;1;1064
UM-HET3;C2010;UT;f;UT04344;Control;0;NA;dead;1;738
UM-HET3;C2010;UT;f;UT04345;Control;0;NA;dead;1;824
UM-HET3;C2010;UT;f;UT04346;Control;0;NA;dead;1;896
UM-HET3;C2010;UT;f;UT04383;Control;0;NA;dead;1;930
UM-HET3;C2010;UT;f;UT04384;Control;0;NA;dead;1;748
UM-HET3;C2010;UT;f;UT04385;Control;0;NA;dead;1;1016
UM-HET3;C2010;UT;f;UT04386;Control;0;NA;dead;1;1298
UM-HET3;C2010;UT;f;UT04390;Control;0;NA;dead;1;1116
UM-HET3;C2010;UT;f;UT04391;Control;0;NA;dead;1;970
UM-HET3;C2010;UT;f;UT04392;Control;0;NA;dead;1;873
UM-HET3;C2010;UT;f;UT04393;Control;0;NA;dead;1;883
UM-HET3;C2010;UT;f;UT04414;Control;0;NA;dead;1;786
UM-HET3;C2010;UT;f;UT04415;Control;0;NA;dead;1;851
UM-HET3;C2010;UT;f;UT04416;Control;0;NA;dead;1;982
UM-HET3;C2010;UT;f;UT04417;Control;0;NA;dead;1;694
UM-HET3;C2010;UT;f;UT04479;Control;0;NA;dead;1;1090
UM-HET3;C2010;UT;f;UT04480;Control;0;NA;dead;1;794
UM-HET3;C2010;UT;f;UT04481;Control;0;NA;dead;1;660
UM-HET3;C2010;UT;f;UT04482;Control;0;NA;dead;1;649
UM-HET3;C2010;UT;f;UT04526;Control;0;NA;dead;1;1143
UM-HET3;C2010;UT;f;UT04527;Control;0;NA;dead;1;625
UM-HET3;C2010;UT;f;UT04528;Control;0;NA;dead;1;1142
UM-HET3;C2010;UT;f;UT04529;Control;0;NA;dead;1;1048
UM-HET3;C2010;UT;f;UT04539;Control;0;NA;removed;0;630
UM-HET3;C2010;UT;f;UT04540;Control;0;NA;removed;0;1121
UM-HET3;C2010;UT;f;UT04541;Control;0;NA;removed;0;1090
UM-HET3;C2010;UT;f;UT04542;Control;0;NA;removed;0;961
UM-HET3;C2010;UT;f;UT04597;Control;0;NA;dead;1;940
UM-HET3;C2010;UT;f;UT04598;Control;0;NA;dead;1;920
UM-HET3;C2010;UT;f;UT04599;Control;0;NA;dead;1;834
UM-HET3;C2010;UT;f;UT04600;Control;0;NA;dead;1;803
UM-HET3;C2010;UT;f;UT04601;Control;0;NA;dead;1;730
UM-HET3;C2010;UT;f;UT04602;Control;0;NA;dead;1;917
UM-HET3;C2010;UT;f;UT04603;Control;0;NA;dead;1;836
UM-HET3;C2010;UT;f;UT04604;Control;0;NA;dead;1;681
UM-HET3;C2010;UT;f;UT04605;Control;0;NA;dead;1;922
UM-HET3;C2010;UT;f;UT04606;Control;0;NA;dead;1;926
UM-HET3;C2010;UT;f;UT04607;Control;0;NA;dead;1;992
UM-HET3;C2010;UT;f;UT04608;Control;0;NA;dead;1;945
UM-HET3;C2010;UT;f;UT04619;Control;0;NA;dead;1;997
UM-HET3;C2010;UT;f;UT04620;Control;0;NA;dead;1;815
UM-HET3;C2010;UT;f;UT04621;Control;0;NA;dead;1;646
UM-HET3;C2010;UT;f;UT04622;Control;0;NA;dead;1;1190
UM-HET3;C2010;UT;f;UT04667;Control;0;NA;dead;1;1121
UM-HET3;C2010;UT;f;UT04668;Control;0;NA;dead;1;978
UM-HET3;C2010;UT;f;UT04669;Control;0;NA;dead;1;1086
UM-HET3;C2010;UT;f;UT04670;Control;0;NA;dead;1;826
UM-HET3;C2010;UT;f;UT04686;Control;0;NA;dead;1;954
UM-HET3;C2010;UT;f;UT04687;Control;0;NA;dead;1;1052
UM-HET3;C2010;UT;f;UT04688;Control;0;NA;dead;1;1016
UM-HET3;C2010;UT;f;UT04689;Control;0;NA;dead;1;995
UM-HET3;C2010;UT;f;UT04709;Control;0;NA;dead;1;894
UM-HET3;C2010;UT;f;UT04710;Control;0;NA;dead;1;639
UM-HET3;C2010;UT;f;UT04711;Control;0;NA;dead;1;434
UM-HET3;C2010;UT;f;UT04712;Control;0;NA;dead;1;1026
UM-HET3;C2010;UT;f;UT04725;Control;0;NA;removed;0;595
UM-HET3;C2010;UT;f;UT04726;Control;0;NA;removed;0;595
UM-HET3;C2010;UT;f;UT04727;Control;0;NA;removed;0;508
UM-HET3;C2010;UT;f;UT04728;Control;0;NA;removed;0;595
UM-HET3;C2010;UT;f;UT04735;Control;0;NA;dead;1;1117
UM-HET3;C2010;UT;f;UT04736;Control;0;NA;dead;1;833
UM-HET3;C2010;UT;f;UT04737;Control;0;NA;dead;1;785
UM-HET3;C2010;UT;f;UT04738;Control;0;NA;dead;1;818
UM-HET3;C2010;UT;f;UT04742;Control;0;NA;dead;1;948
UM-HET3;C2010;UT;f;UT04743;Control;0;NA;dead;1;995
UM-HET3;C2010;UT;f;UT04744;Control;0;NA;dead;1;666
UM-HET3;C2010;UT;f;UT04745;Control;0;NA;dead;1;1053
UM-HET3;C2010;UT;f;UT04758;Control;0;NA;dead;1;803
UM-HET3;C2010;UT;f;UT04759;Control;0;NA;dead;1;499
UM-HET3;C2010;UT;f;UT04760;Control;0;NA;dead;1;1058
UM-HET3;C2010;UT;f;UT04761;Control;0;NA;dead;1;1030
UM-HET3;C2010;UT;f;UT04772;Control;0;NA;dead;1;868
UM-HET3;C2010;UT;f;UT04773;Control;0;NA;dead;1;915
UM-HET3;C2010;UT;f;UT04774;Control;0;NA;dead;1;742
UM-HET3;C2010;UT;f;UT04775;Control;0;NA;dead;1;723
UM-HET3;C2010;UT;f;UT04847;Control;0;NA;dead;1;735
UM-HET3;C2010;UT;f;UT04848;Control;0;NA;dead;1;1046
UM-HET3;C2010;UT;f;UT04849;Control;0;NA;dead;1;1026
UM-HET3;C2010;UT;f;UT04850;Control;0;NA;dead;1;880
UM-HET3;C2010;TJL;m;JL06054;Control;0;NA;dead;1;593
UM-HET3;C2010;TJL;m;JL06055;Control;0;NA;dead;1;235
UM-HET3;C2010;TJL;m;JL06056;Control;0;NA;dead;1;524
UM-HET3;C2010;TJL;m;JL06060;Control;0;NA;dead;1;1092
UM-HET3;C2010;TJL;m;JL06061;Control;0;NA;dead;1;272
UM-HET3;C2010;TJL;m;JL06062;Control;0;NA;dead;1;1139
UM-HET3;C2010;TJL;m;JL06078;Control;0;NA;dead;1;760
UM-HET3;C2010;TJL;m;JL06079;Control;0;NA;dead;1;390
UM-HET3;C2010;TJL;m;JL06080;Control;0;NA;dead;1;739
UM-HET3;C2010;TJL;m;JL06084;Control;0;NA;removed;0;566
UM-HET3;C2010;TJL;m;JL06085;Control;0;NA;dead;1;677
UM-HET3;C2010;TJL;m;JL06086;Control;0;NA;dead;1;566
UM-HET3;C2010;TJL;m;JL06094;Control;0;NA;removed;0;196
UM-HET3;C2010;TJL;m;JL06095;Control;0;NA;removed;0;196
UM-HET3;C2010;TJL;m;JL06096;Control;0;NA;removed;0;196
UM-HET3;C2010;TJL;m;JL06122;Control;0;NA;dead;1;1012
UM-HET3;C2010;TJL;m;JL06123;Control;0;NA;dead;1;1067
UM-HET3;C2010;TJL;m;JL06124;Control;0;NA;dead;1;683
UM-HET3;C2010;TJL;m;JL06131;Control;0;NA;dead;1;688
UM-HET3;C2010;TJL;m;JL06132;Control;0;NA;dead;1;683
UM-HET3;C2010;TJL;m;JL06133;Control;0;NA;dead;1;795
UM-HET3;C2010;TJL;m;JL06134;Control;0;NA;dead;1;340
UM-HET3;C2010;TJL;m;JL06135;Control;0;NA;dead;1;887
UM-HET3;C2010;TJL;m;JL06136;Control;0;NA;dead;1;425
UM-HET3;C2010;TJL;m;JL06178;Control;0;NA;dead;1;840
UM-HET3;C2010;TJL;m;JL06179;Control;0;NA;dead;1;629
UM-HET3;C2010;TJL;m;JL06180;Control;0;NA;dead;1;839
UM-HET3;C2010;TJL;m;JL06199;Control;0;NA;dead;1;350
UM-HET3;C2010;TJL;m;JL06200;Control;0;NA;dead;1;714
UM-HET3;C2010;TJL;m;JL06201;Control;0;NA;dead;1;595
UM-HET3;C2010;TJL;m;JL06202;Control;0;NA;dead;1;393
UM-HET3;C2010;TJL;m;JL06203;Control;0;NA;dead;1;344
UM-HET3;C2010;TJL;m;JL06204;Control;0;NA;dead;1;434
UM-HET3;C2010;TJL;m;JL06209;Control;0;NA;dead;1;448
UM-HET3;C2010;TJL;m;JL06210;Control;0;NA;dead;1;574
UM-HET3;C2010;TJL;m;JL06211;Control;0;NA;dead;1;455
UM-HET3;C2010;TJL;m;JL06219;Control;0;NA;dead;1;250
UM-HET3;C2010;TJL;m;JL06220;Control;0;NA;dead;1;833
UM-HET3;C2010;TJL;m;JL06221;Control;0;NA;dead;1;514
UM-HET3;C2010;TJL;m;JL06252;Control;0;NA;dead;1;823
UM-HET3;C2010;TJL;m;JL06253;Control;0;NA;dead;1;640
UM-HET3;C2010;TJL;m;JL06254;Control;0;NA;dead;1;906
UM-HET3;C2010;TJL;m;JL06261;Control;0;NA;dead;1;780
UM-HET3;C2010;TJL;m;JL06262;Control;0;NA;dead;1;341
UM-HET3;C2010;TJL;m;JL06263;Control;0;NA;dead;1;787
UM-HET3;C2010;TJL;m;JL06270;Control;0;NA;dead;1;586
UM-HET3;C2010;TJL;m;JL06271;Control;0;NA;dead;1;634
UM-HET3;C2010;TJL;m;JL06272;Control;0;NA;dead;1;725
UM-HET3;C2010;TJL;m;JL06277;Control;0;NA;dead;1;523
UM-HET3;C2010;TJL;m;JL06278;Control;0;NA;dead;1;516
UM-HET3;C2010;TJL;m;JL06279;Control;0;NA;dead;1;810
UM-HET3;C2010;TJL;m;JL06355;Control;0;NA;dead;1;741
UM-HET3;C2010;TJL;m;JL06356;Control;0;NA;dead;1;295
UM-HET3;C2010;TJL;m;JL06357;Control;0;NA;dead;1;595
UM-HET3;C2010;TJL;m;JL06409;Control;0;NA;removed;0;620
UM-HET3;C2010;TJL;m;JL06410;Control;0;NA;removed;0;840
UM-HET3;C2010;TJL;m;JL06411;Control;0;NA;removed;0;718
UM-HET3;C2010;TJL;m;JL06436;Control;0;NA;dead;1;958
UM-HET3;C2010;TJL;m;JL06437;Control;0;NA;dead;1;568
UM-HET3;C2010;TJL;m;JL06438;Control;0;NA;dead;1;728
UM-HET3;C2010;TJL;m;JL06448;Control;0;NA;removed;0;157
UM-HET3;C2010;TJL;m;JL06449;Control;0;NA;removed;0;157
UM-HET3;C2010;TJL;m;JL06450;Control;0;NA;removed;0;157
UM-HET3;C2010;TJL;m;JL06451;Control;0;NA;removed;0;1015
UM-HET3;C2010;TJL;m;JL06452;Control;0;NA;dead;1;550
UM-HET3;C2010;TJL;m;JL06453;Control;0;NA;dead;1;1301
UM-HET3;C2010;TJL;m;JL06460;Control;0;NA;dead;1;330
UM-HET3;C2010;TJL;m;JL06461;Control;0;NA;dead;1;770
UM-HET3;C2010;TJL;m;JL06462;Control;0;NA;dead;1;1130
UM-HET3;C2010;TJL;m;JL06480;Control;0;NA;dead;1;1093
UM-HET3;C2010;TJL;m;JL06481;Control;0;NA;dead;1;1169
UM-HET3;C2010;TJL;m;JL06482;Control;0;NA;dead;1;666
UM-HET3;C2010;TJL;m;JL06507;Control;0;NA;dead;1;1207
UM-HET3;C2010;TJL;m;JL06508;Control;0;NA;dead;1;173
UM-HET3;C2010;TJL;m;JL06509;Control;0;NA;dead;1;727
UM-HET3;C2010;TJL;m;JL06510;Control;0;NA;dead;1;1162
UM-HET3;C2010;TJL;m;JL06511;Control;0;NA;dead;1;644
UM-HET3;C2010;TJL;m;JL06512;Control;0;NA;dead;1;498
UM-HET3;C2010;TJL;m;JL06519;Control;0;NA;dead;1;602
UM-HET3;C2010;TJL;m;JL06520;Control;0;NA;dead;1;743
UM-HET3;C2010;TJL;m;JL06521;Control;0;NA;dead;1;748
UM-HET3;C2010;TJL;m;JL06525;Control;0;NA;dead;1;819
UM-HET3;C2010;TJL;m;JL06526;Control;0;NA;dead;1;906
UM-HET3;C2010;TJL;m;JL06527;Control;0;NA;dead;1;1051
UM-HET3;C2010;TJL;m;JL06534;Control;0;NA;dead;1;1309
UM-HET3;C2010;TJL;m;JL06535;Control;0;NA;dead;1;764
UM-HET3;C2010;TJL;m;JL06536;Control;0;NA;dead;1;853
UM-HET3;C2010;TJL;m;JL06540;Control;0;NA;dead;1;327
UM-HET3;C2010;TJL;m;JL06541;Control;0;NA;dead;1;405
UM-HET3;C2010;TJL;m;JL06542;Control;0;NA;dead;1;782
UM-HET3;C2010;TJL;m;JL06546;Control;0;NA;dead;1;872
UM-HET3;C2010;TJL;m;JL06547;Control;0;NA;dead;1;592
UM-HET3;C2010;TJL;m;JL06548;Control;0;NA;dead;1;610
UM-HET3;C2010;TJL;m;JL06561;Control;0;NA;dead;1;819
UM-HET3;C2010;TJL;m;JL06562;Control;0;NA;dead;1;686
UM-HET3;C2010;TJL;m;JL06563;Control;0;NA;dead;1;470
UM-HET3;C2010;TJL;m;JL06570;Control;0;NA;dead;1;477
UM-HET3;C2010;TJL;m;JL06571;Control;0;NA;dead;1;805
