x,y,sex,category
580.0,1.0,female,All
583.37,1.0,female,All
583.99,0.98,female,All
701.65,0.98,female,All
702.15,0.96,female,All
764.07,0.96,female,All
764.16,0.94,female,All
773.02,0.92,female,All
773.29,0.9,female,All
773.37,0.94,female,All
792.56,0.9,female,All
792.82,0.88,female,All
801.15,0.86,female,All
801.15,0.88,female,All
816.18,0.86,female,All
816.29,0.84,female,All
816.98,0.82,female,All
817.55,0.84,female,All
827.73,0.8,female,All
827.91,0.82,female,All
835.51,0.8,female,All
580.0,1.0,female,All
583.37282389312,1.0009708237307884,female,All
583.9949389318098,0.9806443948750354,female,All
701.6485454002208,0.9817668714447728,female,All
702.1523198595096,0.96234649016853,female,All
764.0731690213845,0.9610430422031482,female,All
764.1561888327226,0.9404112613235353,female,All
773.023878485582,0.9221677522133358,female,All
773.2945358756563,0.9009504559444834,female,All
773.3720921724178,0.9426771243981152,female,All
792.5584614352701,0.901975675271578,female,All
792.8181917961914,0.879625187021404,female,All
801.1532101196973,0.8602514996393913,female,All
801.1532101196973,0.8810385423681049,female,All
816.1808630645683,0.8611064629824254,female,All
816.2905175094666,0.8413236924394107,female,All
816.978109355659,0.8192877833730723,female,All
817.5507539772069,0.8413236924394107,female,All
827.730391409599,0.7998322421525688,female,All
827.9118398507289,0.8207231276372948,female,All
835.505869009799,0.8017499659695324,female,All
580.0,1.0,female,All
583.37282389312,1.0009708237307884,female,All
583.9949389318098,0.9806443948750354,female,All
701.6485454002208,0.9817668714447728,female,All
702.1523198595096,0.96234649016853,female,All
764.0731690213845,0.9610430422031482,female,All
764.1561888327226,0.9404112613235353,female,All
773.023878485582,0.9221677522133358,female,All
773.2945358756563,0.9009504559444834,female,All
773.3720921724178,0.9426771243981152,female,All
792.5584614352701,0.901975675271578,female,All
792.8181917961914,0.879625187021404,female,All
801.1532101196973,0.8602514996393913,female,All
801.1532101196973,0.8810385423681049,female,All
816.1808630645683,0.8611064629824254,female,All
816.2905175094666,0.8413236924394107,female,All
816.978109355659,0.8192877833730723,female,All
817.5507539772069,0.8413236924394107,female,All
827.730391409599,0.7998322421525688,female,All
827.9118398507289,0.8207231276372948,female,All
835.505869009799,0.8017499659695324,female,All
580.0,1.0,female,All
583.37282389312,1.0009708237307884,female,All
583.9949389318098,0.9806443948750354,female,All
701.6485454002208,0.9817668714447728,female,All
702.1523198595096,0.96234649016853,female,All
764.0731690213845,0.9610430422031482,female,All
764.1561888327226,0.9404112613235353,female,All
773.023878485582,0.9221677522133358,female,All
773.2945358756563,0.9009504559444834,female,All
773.3720921724178,0.9426771243981152,female,All
792.5584614352701,0.901975675271578,female,All
792.8181917961914,0.879625187021404,female,All
801.1532101196973,0.8602514996393913,female,All
801.1532101196973,0.8810385423681049,female,All
816.1808630645683,0.8611064629824254,female,All
